File_ID,File_Path_Origin,File_Size,File_Date,File_Path_Destination,File_Destination_Size
530,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13791-AVIS-SOC-GLASSDOOR-E116383_P2.html,539.4 KB,2023-04-07 13:47:46.995192,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13791-AVIS-SOC-GLASSDOOR-E116383_P2.html,539.4 KB
531,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13656-INFO-EMP-LINKEDIN-FR-1582174574.html,350.3 KB,2023-04-07 13:47:46.995952,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13656-INFO-EMP-LINKEDIN-FR-1582174574.html,350.3 KB
532,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13550-AVIS-SOC-GLASSDOOR-E10686_P1.html,483.9 KB,2023-04-07 13:47:46.996723,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13550-AVIS-SOC-GLASSDOOR-E10686_P1.html,483.9 KB
533,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13668-INFO-SOC-GLASSDOOR-E1127933_P1.html,185.9 KB,2023-04-07 13:47:46.997522,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13668-INFO-SOC-GLASSDOOR-E1127933_P1.html,185.9 KB
534,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13714-AVIS-SOC-GLASSDOOR-E10777_P1.html,436.5 KB,2023-04-07 13:47:46.998483,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13714-AVIS-SOC-GLASSDOOR-E10777_P1.html,436.5 KB
535,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13789-INFO-EMP-LINKEDIN-FR-1582115820.html,189.9 KB,2023-04-07 13:47:46.999441,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13789-INFO-EMP-LINKEDIN-FR-1582115820.html,189.9 KB
536,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13714-AVIS-SOC-GLASSDOOR-E10777_P2.html,633.2 KB,2023-04-07 13:47:47.000305,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13714-AVIS-SOC-GLASSDOOR-E10777_P2.html,633.2 KB
537,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13563-INFO-EMP-LINKEDIN-FR-1578578508.html,481.8 KB,2023-04-07 13:47:47.001257,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13563-INFO-EMP-LINKEDIN-FR-1578578508.html,481.8 KB
538,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13809-AVIS-SOC-GLASSDOOR-E413452_P2.html,674.5 KB,2023-04-07 13:47:47.002196,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13809-AVIS-SOC-GLASSDOOR-E413452_P2.html,674.5 KB
539,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13600-AVIS-SOC-GLASSDOOR-E541990_P1.html,258.1 KB,2023-04-07 13:47:47.002968,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13600-AVIS-SOC-GLASSDOOR-E541990_P1.html,258.1 KB
540,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13558-INFO-EMP-LINKEDIN-FR-1610492058.html,372.7 KB,2023-04-07 13:47:47.003744,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13558-INFO-EMP-LINKEDIN-FR-1610492058.html,372.7 KB
541,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13699-INFO-SOC-GLASSDOOR-E3489_P1.html,242.9 KB,2023-04-07 13:47:47.004523,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13699-INFO-SOC-GLASSDOOR-E3489_P1.html,242.9 KB
542,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13713-INFO-EMP-LINKEDIN-FR-1622737346.html,335.5 KB,2023-04-07 13:47:47.005277,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13713-INFO-EMP-LINKEDIN-FR-1622737346.html,335.5 KB
543,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13559-INFO-SOC-GLASSDOOR-E13824_P1.html,214.4 KB,2023-04-07 13:47:47.005999,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13559-INFO-SOC-GLASSDOOR-E13824_P1.html,214.4 KB
544,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13746-INFO-EMP-LINKEDIN-FR-1596475157.html,384.4 KB,2023-04-07 13:47:47.006762,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13746-INFO-EMP-LINKEDIN-FR-1596475157.html,384.4 KB
545,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13581-INFO-EMP-LINKEDIN-FR-1524820953.html,89.6 KB,2023-04-07 13:47:47.007504,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13581-INFO-EMP-LINKEDIN-FR-1524820953.html,89.6 KB
546,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13624-INFO-EMP-LINKEDIN-FR-1644712187.html,388.5 KB,2023-04-07 13:47:47.008320,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13624-INFO-EMP-LINKEDIN-FR-1644712187.html,388.5 KB
547,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13739-INFO-EMP-LINKEDIN-FR-1596039881.html,87.7 KB,2023-04-07 13:47:47.009044,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13739-INFO-EMP-LINKEDIN-FR-1596039881.html,87.7 KB
548,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13688-INFO-EMP-LINKEDIN-FR-1605305598.html,183.8 KB,2023-04-07 13:47:47.009797,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13688-INFO-EMP-LINKEDIN-FR-1605305598.html,183.8 KB
549,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13729-AVIS-SOC-GLASSDOOR-E234791_P1.html,464.7 KB,2023-04-07 13:47:47.010554,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13729-AVIS-SOC-GLASSDOOR-E234791_P1.html,464.7 KB
550,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13594-INFO-EMP-LINKEDIN-FR-1604015381.html,89.2 KB,2023-04-07 13:47:47.011305,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13594-INFO-EMP-LINKEDIN-FR-1604015381.html,89.2 KB
551,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13643-INFO-SOC-GLASSDOOR-E2411165_P1.html,186.5 KB,2023-04-07 13:47:47.012025,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13643-INFO-SOC-GLASSDOOR-E2411165_P1.html,186.5 KB
552,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13681-INFO-EMP-LINKEDIN-FR-1637893990.html,121.2 KB,2023-04-07 13:47:47.012809,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13681-INFO-EMP-LINKEDIN-FR-1637893990.html,121.2 KB
553,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13734-AVIS-SOC-GLASSDOOR-E10358_P2.html,668.6 KB,2023-04-07 13:47:47.013583,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13734-AVIS-SOC-GLASSDOOR-E10358_P2.html,668.6 KB
554,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13807-AVIS-SOC-GLASSDOOR-E1260894_P1.html,319.9 KB,2023-04-07 13:47:47.014529,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13807-AVIS-SOC-GLASSDOOR-E1260894_P1.html,319.9 KB
555,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13771-INFO-SOC-GLASSDOOR-E1125581_P1.html,195.7 KB,2023-04-07 13:47:47.015406,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13771-INFO-SOC-GLASSDOOR-E1125581_P1.html,195.7 KB
556,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13779-INFO-EMP-LINKEDIN-FR-1640213488.html,358.1 KB,2023-04-07 13:47:47.016193,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13779-INFO-EMP-LINKEDIN-FR-1640213488.html,358.1 KB
557,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13576-INFO-SOC-GLASSDOOR-E18712_P1.html,219.4 KB,2023-04-07 13:47:47.016925,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13576-INFO-SOC-GLASSDOOR-E18712_P1.html,219.4 KB
558,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13766-INFO-EMP-LINKEDIN-FR-1640390734.html,141.1 KB,2023-04-07 13:47:47.017709,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13766-INFO-EMP-LINKEDIN-FR-1640390734.html,141.1 KB
559,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13790-AVIS-SOC-GLASSDOOR-E9028_P1.html,376.8 KB,2023-04-07 13:47:47.018471,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13790-AVIS-SOC-GLASSDOOR-E9028_P1.html,376.8 KB
560,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13677-INFO-SOC-GLASSDOOR-E1063459_P1.html,196.2 KB,2023-04-07 13:47:47.019225,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13677-INFO-SOC-GLASSDOOR-E1063459_P1.html,196.2 KB
561,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13617-INFO-SOC-GLASSDOOR-E139323_P1.html,214.6 KB,2023-04-07 13:47:47.019938,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13617-INFO-SOC-GLASSDOOR-E139323_P1.html,214.6 KB
562,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13550-INFO-SOC-GLASSDOOR-E10686_P1.html,213.9 KB,2023-04-07 13:47:47.020710,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13550-INFO-SOC-GLASSDOOR-E10686_P1.html,213.9 KB
563,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13645-INFO-EMP-LINKEDIN-FR-1613335492.html,417.8 KB,2023-04-07 13:47:47.021453,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13645-INFO-EMP-LINKEDIN-FR-1613335492.html,417.8 KB
564,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13769-AVIS-SOC-GLASSDOOR-E658429_P1.html,302.7 KB,2023-04-07 13:47:47.022241,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13769-AVIS-SOC-GLASSDOOR-E658429_P1.html,302.7 KB
565,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13559-AVIS-SOC-GLASSDOOR-E13824_P1.html,486.3 KB,2023-04-07 13:47:47.022952,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13559-AVIS-SOC-GLASSDOOR-E13824_P1.html,486.3 KB
566,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13674-INFO-EMP-LINKEDIN-FR-1638331547.html,124.3 KB,2023-04-07 13:47:47.023717,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13674-INFO-EMP-LINKEDIN-FR-1638331547.html,124.3 KB
567,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13571-INFO-SOC-GLASSDOOR-E1061225_P1.html,210.0 KB,2023-04-07 13:47:47.024464,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13571-INFO-SOC-GLASSDOOR-E1061225_P1.html,210.0 KB
568,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13663-INFO-EMP-LINKEDIN-FR-1608545171.html,130.5 KB,2023-04-07 13:47:47.025233,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13663-INFO-EMP-LINKEDIN-FR-1608545171.html,130.5 KB
569,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13745-AVIS-SOC-GLASSDOOR-E3803_P1.html,518.4 KB,2023-04-07 13:47:47.025961,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13745-AVIS-SOC-GLASSDOOR-E3803_P1.html,518.4 KB
570,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13700-INFO-EMP-LINKEDIN-FR-1607890296.html,353.8 KB,2023-04-07 13:47:47.026761,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13700-INFO-EMP-LINKEDIN-FR-1607890296.html,353.8 KB
571,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13736-INFO-SOC-GLASSDOOR-E410527_P1.html,214.0 KB,2023-04-07 13:47:47.027528,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13736-INFO-SOC-GLASSDOOR-E410527_P1.html,214.0 KB
572,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13725-INFO-SOC-GLASSDOOR-E10842_P1.html,222.5 KB,2023-04-07 13:47:47.028291,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13725-INFO-SOC-GLASSDOOR-E10842_P1.html,222.5 KB
573,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13618-INFO-EMP-LINKEDIN-FR-1605797277.html,329.5 KB,2023-04-07 13:47:47.029033,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13618-INFO-EMP-LINKEDIN-FR-1605797277.html,329.5 KB
574,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13725-INFO-EMP-LINKEDIN-FR-1602840347.html,400.2 KB,2023-04-07 13:47:47.029797,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13725-INFO-EMP-LINKEDIN-FR-1602840347.html,400.2 KB
575,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13639-AVIS-SOC-GLASSDOOR-E7448_P1.html,549.3 KB,2023-04-07 13:47:47.030641,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13639-AVIS-SOC-GLASSDOOR-E7448_P1.html,549.3 KB
576,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13572-INFO-EMP-LINKEDIN-FR-1602644857.html,378.2 KB,2023-04-07 13:47:47.031486,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13572-INFO-EMP-LINKEDIN-FR-1602644857.html,378.2 KB
577,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13777-INFO-SOC-GLASSDOOR-E116383_P1.html,207.4 KB,2023-04-07 13:47:47.032320,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13777-INFO-SOC-GLASSDOOR-E116383_P1.html,207.4 KB
578,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13551-INFO-SOC-GLASSDOOR-E794111_P1.html,210.8 KB,2023-04-07 13:47:47.033063,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13551-INFO-SOC-GLASSDOOR-E794111_P1.html,210.8 KB
579,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13709-AVIS-SOC-GLASSDOOR-E1365869_P1.html,589.5 KB,2023-04-07 13:47:47.033840,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13709-AVIS-SOC-GLASSDOOR-E1365869_P1.html,589.5 KB
580,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13706-INFO-EMP-LINKEDIN-FR-1640475021.html,368.8 KB,2023-04-07 13:47:47.034589,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13706-INFO-EMP-LINKEDIN-FR-1640475021.html,368.8 KB
581,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13723-AVIS-SOC-GLASSDOOR-E373493_P1.html,548.0 KB,2023-04-07 13:47:47.035347,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13723-AVIS-SOC-GLASSDOOR-E373493_P1.html,548.0 KB
582,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13602-AVIS-SOC-GLASSDOOR-E3516_P2.html,688.5 KB,2023-04-07 13:47:47.036085,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13602-AVIS-SOC-GLASSDOOR-E3516_P2.html,688.5 KB
583,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13575-INFO-SOC-GLASSDOOR-E1922609_P1.html,188.9 KB,2023-04-07 13:47:47.036883,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13575-INFO-SOC-GLASSDOOR-E1922609_P1.html,188.9 KB
584,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13733-INFO-EMP-LINKEDIN-FR-1627370281.html,312.2 KB,2023-04-07 13:47:47.037635,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13733-INFO-EMP-LINKEDIN-FR-1627370281.html,312.2 KB
585,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13706-AVIS-SOC-GLASSDOOR-E19928_P1.html,425.1 KB,2023-04-07 13:47:47.038433,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13706-AVIS-SOC-GLASSDOOR-E19928_P1.html,425.1 KB
586,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13701-INFO-EMP-LINKEDIN-FR-1562348530.html,427.5 KB,2023-04-07 13:47:47.039191,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13701-INFO-EMP-LINKEDIN-FR-1562348530.html,427.5 KB
587,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13640-INFO-SOC-GLASSDOOR-E427636_P1.html,215.0 KB,2023-04-07 13:47:47.039940,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13640-INFO-SOC-GLASSDOOR-E427636_P1.html,215.0 KB
588,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13566-INFO-EMP-LINKEDIN-FR-1613358196.html,130.4 KB,2023-04-07 13:47:47.040684,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13566-INFO-EMP-LINKEDIN-FR-1613358196.html,130.4 KB
589,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13557-INFO-EMP-LINKEDIN-FR-1644582626.html,43.3 KB,2023-04-07 13:47:47.041453,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13557-INFO-EMP-LINKEDIN-FR-1644582626.html,43.3 KB
590,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13625-INFO-EMP-LINKEDIN-FR-1626444838.html,399.2 KB,2023-04-07 13:47:47.042223,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13625-INFO-EMP-LINKEDIN-FR-1626444838.html,399.2 KB
591,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13709-INFO-SOC-GLASSDOOR-E1365869_P1.html,208.9 KB,2023-04-07 13:47:47.042965,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13709-INFO-SOC-GLASSDOOR-E1365869_P1.html,208.9 KB
592,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13723-INFO-SOC-GLASSDOOR-E373493_P1.html,202.5 KB,2023-04-07 13:47:47.043721,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13723-INFO-SOC-GLASSDOOR-E373493_P1.html,202.5 KB
593,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13764-AVIS-SOC-GLASSDOOR-E1164584_P1.html,236.3 KB,2023-04-07 13:47:47.044506,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13764-AVIS-SOC-GLASSDOOR-E1164584_P1.html,236.3 KB
594,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13573-INFO-EMP-LINKEDIN-FR-1602929951.html,211.3 KB,2023-04-07 13:47:47.045262,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13573-INFO-EMP-LINKEDIN-FR-1602929951.html,211.3 KB
595,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13624-AVIS-SOC-GLASSDOOR-E397805_P1.html,586.1 KB,2023-04-07 13:47:47.046020,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13624-AVIS-SOC-GLASSDOOR-E397805_P1.html,586.1 KB
596,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13792-INFO-EMP-LINKEDIN-FR-1540456511.html,371.1 KB,2023-04-07 13:47:47.046791,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13792-INFO-EMP-LINKEDIN-FR-1540456511.html,371.1 KB
597,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13648-INFO-SOC-GLASSDOOR-E1137726_P1.html,204.0 KB,2023-04-07 13:47:47.047592,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13648-INFO-SOC-GLASSDOOR-E1137726_P1.html,204.0 KB
598,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13563-AVIS-SOC-GLASSDOOR-E13082_P1.html,606.6 KB,2023-04-07 13:47:47.048411,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13563-AVIS-SOC-GLASSDOOR-E13082_P1.html,606.6 KB
599,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13662-INFO-EMP-LINKEDIN-FR-1645674770.html,303.7 KB,2023-04-07 13:47:47.049236,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13662-INFO-EMP-LINKEDIN-FR-1645674770.html,303.7 KB
600,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13654-AVIS-SOC-GLASSDOOR-E899918_P1.html,333.8 KB,2023-04-07 13:47:47.050002,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13654-AVIS-SOC-GLASSDOOR-E899918_P1.html,333.8 KB
601,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13717-AVIS-SOC-GLASSDOOR-E1187250_P1.html,460.8 KB,2023-04-07 13:47:47.050794,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13717-AVIS-SOC-GLASSDOOR-E1187250_P1.html,460.8 KB
602,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13736-INFO-EMP-LINKEDIN-FR-1559612050.html,444.4 KB,2023-04-07 13:47:47.051544,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13736-INFO-EMP-LINKEDIN-FR-1559612050.html,444.4 KB
603,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13562-INFO-EMP-LINKEDIN-FR-1451077490.html,371.1 KB,2023-04-07 13:47:47.052332,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13562-INFO-EMP-LINKEDIN-FR-1451077490.html,371.1 KB
